# Spherical Bessel functions via up and down recursion, l = 10
#   x       jdown(x)      jup(x)         rel. error          log10(x)    log10(rel.err.)   Bessel GSL Routuine
21.90000000 3.03807505e-02 3.03807505e-02  1.14198856e-15  1.34044411e+00  -1.49423382e+01  3.03807505e-02
22.00000000 2.67796419e-02 2.67796419e-02  1.04292089e-14  1.34242268e+00  -1.39817486e+01  2.67796419e-02
22.10000000 2.30052708e-02 2.30052708e-02  4.52432876e-16  1.34439227e+00  -1.53444458e+01  2.30052708e-02
22.20000000 1.90875936e-02 1.90875936e-02  2.72646754e-16  1.34635297e+00  -1.55643997e+01  1.90875936e-02
22.30000000 1.50575532e-02 1.50575532e-02  2.59213949e-15  1.34830486e+00  -1.45863416e+01  1.50575532e-02
22.40000000 1.09468396e-02 1.09468396e-02  5.54637903e-16  1.35024802e+00  -1.52559905e+01  1.09468396e-02
22.50000000 6.78764464e-03 6.78764464e-03  3.32241984e-15  1.35218252e+00  -1.44785455e+01  6.78764464e-03
22.60000000 2.61241170e-03 2.61241170e-03  4.98023572e-16  1.35410844e+00  -1.53027501e+01  2.61241170e-03
22.70000000 -1.54641608e-03 -1.54641608e-03  2.73431486e-15  1.35602586e+00  -1.45631515e+01  -1.54641608e-03
22.80000000 -5.65664831e-03 -5.65664831e-03  4.60004771e-16  1.35793485e+00  -1.53372377e+01  -5.65664831e-03
22.90000000 -9.68659791e-03 -9.68659791e-03  1.70130661e-15  1.35983548e+00  -1.47692174e+01  -9.68659791e-03
23.00000000 -1.36053280e-02 -1.36053280e-02  1.27503245e-16  1.36172784e+00  -1.58944788e+01  -1.36053280e-02
23.10000000 -1.73828931e-02 -1.73828931e-02  2.99384595e-16  1.36361198e+00  -1.55237705e+01  -1.73828931e-02
23.20000000 -2.09905726e-02 -2.09905726e-02  1.65285961e-16  1.36548798e+00  -1.57817640e+01  -2.09905726e-02
23.30000000 -2.44010944e-02 -2.44010944e-02  7.10920359e-17  1.36735592e+00  -1.61481790e+01  -2.44010944e-02
23.40000000 -2.75888476e-02 -2.75888476e-02  6.28777070e-17  1.36921586e+00  -1.62015033e+01  -2.75888476e-02
23.50000000 -3.05300818e-02 -3.05300818e-02  2.27280554e-16  1.37106786e+00  -1.56434377e+01  -3.05300818e-02
23.60000000 -3.32030916e-02 -3.32030916e-02  4.17966736e-16  1.37291200e+00  -1.53788583e+01  -3.32030916e-02
23.70000000 -3.55883846e-02 -3.55883846e-02  0.00000000e+00  1.37474835e+00  -2.00000000e+01  -3.55883846e-02
23.80000000 -3.76688321e-02 -3.76688321e-02  1.84207832e-16  1.37657696e+00  -1.57346919e+01  -3.76688321e-02
23.90000000 -3.94298009e-02 -3.94298009e-02  2.63971428e-16  1.37839790e+00  -1.55784431e+01  -3.94298009e-02
24.00000000 -4.08592640e-02 -4.08592640e-02  8.49121255e-17  1.38021124e+00  -1.60710303e+01  -4.08592640e-02
24.10000000 -4.19478920e-02 -4.19478920e-02  8.27084936e-17  1.38201704e+00  -1.60824499e+01  -4.19478920e-02
24.20000000 -4.26891211e-02 -4.26891211e-02  0.00000000e+00  1.38381537e+00  -2.00000000e+01  -4.26891211e-02
24.30000000 -4.30792000e-02 -4.30792000e-02  8.05364759e-17  1.38560627e+00  -1.60940074e+01  -4.30792000e-02
24.40000000 -4.31172130e-02 -4.31172130e-02  8.04654733e-17  1.38738983e+00  -1.60943904e+01  -4.31172130e-02
24.50000000 -4.28050809e-02 -4.28050809e-02  8.10522228e-17  1.38916608e+00  -1.60912351e+01  -4.28050809e-02
24.60000000 -4.21475385e-02 -4.21475385e-02  1.64633432e-16  1.39093511e+00  -1.57834820e+01  -4.21475385e-02
24.70000000 -4.11520891e-02 -4.11520891e-02  9.27387098e-16  1.39269695e+00  -1.50327390e+01  -4.11520891e-02
24.80000000 -3.98289370e-02 -3.98289370e-02  3.48434803e-16  1.39445168e+00  -1.54578785e+01  -3.98289370e-02
24.90000000 -3.81908974e-02 -3.81908974e-02  9.08448658e-17  1.39619935e+00  -1.60416996e+01  -3.81908974e-02
25.00000000 -3.62532856e-02 -3.62532856e-02  9.57002074e-17  1.39794001e+00  -1.60190871e+01  -3.62532856e-02
25.10000000 -3.40337853e-02 -3.40337853e-02  1.19271274e-14  1.39967372e+00  -1.39234641e+01  -3.40337853e-02
25.20000000 -3.15522980e-02 -3.15522980e-02  9.78631662e-15  1.40140054e+00  -1.40093807e+01  -3.15522980e-02
25.30000000 -2.88307745e-02 -2.88307745e-02  2.28642807e-15  1.40312052e+00  -1.46408425e+01  -2.88307745e-02
25.40000000 -2.58930292e-02 -2.58930292e-02  2.00987316e-16  1.40483372e+00  -1.56968313e+01  -2.58930292e-02
25.50000000 -2.27645393e-02 -2.27645393e-02  0.00000000e+00  1.40654018e+00  -2.00000000e+01  -2.27645393e-02
25.60000000 -1.94722316e-02 -1.94722316e-02  1.06904448e-15  1.40823997e+00  -1.49710042e+01  -1.94722316e-02
25.70000000 -1.60442560e-02 -1.60442560e-02  9.73090388e-16  1.40993312e+00  -1.50118468e+01  -1.60442560e-02
25.80000000 -1.25097502e-02 -1.25097502e-02  6.93348569e-16  1.41161971e+00  -1.51590484e+01  -1.25097502e-02
25.90000000 -8.89859643e-03 -8.89859643e-03  2.92415240e-16  1.41329976e+00  -1.55340000e+01  -8.89859643e-03
26.00000000 -5.24117226e-03 -5.24117226e-03  1.90313531e-15  1.41497335e+00  -1.47205303e+01  -5.24117226e-03
26.10000000 -1.56809741e-03 -1.56809741e-03  1.05786115e-14  1.41664051e+00  -1.39755713e+01  -1.56809741e-03
26.20000000 2.09002068e-03 2.09002068e-03  3.00876095e-15  1.41830129e+00  -1.45216123e+01  2.09002068e-03
26.30000000 5.70284095e-03 5.70284095e-03  2.96581196e-15  1.41995575e+00  -1.45278564e+01  5.70284095e-03
26.40000000 9.24054021e-03 9.24054021e-03  2.81594491e-16  1.42160393e+00  -1.55503758e+01  9.24054021e-03
26.50000000 1.26740598e-02 1.26740598e-02  1.36871965e-16  1.42324587e+00  -1.58636855e+01  1.26740598e-02
26.60000000 1.59753455e-02 1.59753455e-02  0.00000000e+00  1.42488164e+00  -2.00000000e+01  1.59753455e-02
26.70000000 1.91175786e-02 1.91175786e-02  5.44438240e-16  1.42651126e+00  -1.52640514e+01  1.91175786e-02
26.80000000 2.20753961e-02 2.20753961e-02  3.14327039e-16  1.42813479e+00  -1.55026183e+01  2.20753961e-02
26.90000000 2.48250984e-02 2.48250984e-02  2.79511235e-16  1.42975228e+00  -1.55536007e+01  2.48250984e-02
27.00000000 2.73448425e-02 2.73448425e-02  2.53755124e-16  1.43136376e+00  -1.55955852e+01  2.73448425e-02
27.10000000 2.96148195e-02 2.96148195e-02  0.00000000e+00  1.43296929e+00  -2.00000000e+01  2.96148195e-02
27.20000000 3.16174140e-02 3.16174140e-02  0.00000000e+00  1.43456890e+00  -2.00000000e+01  3.16174140e-02
27.30000000 3.33373451e-02 3.33373451e-02  2.08141766e-16  1.43616265e+00  -1.56816408e+01  3.33373451e-02
27.40000000 3.47617879e-02 3.47617879e-02  1.99612688e-16  1.43775056e+00  -1.56998119e+01  3.47617879e-02
27.50000000 3.58804724e-02 3.58804724e-02  1.93389146e-16  1.43933269e+00  -1.57135679e+01  3.58804724e-02
27.60000000 3.66857623e-02 3.66857623e-02  3.78288113e-16  1.44090908e+00  -1.54221773e+01  3.66857623e-02
27.70000000 3.71727105e-02 3.71727105e-02  7.46665368e-16  1.44247977e+00  -1.51268740e+01  3.71727105e-02
27.80000000 3.73390913e-02 3.73390913e-02  9.29172841e-17  1.44404480e+00  -1.60319035e+01  3.73390913e-02
27.90000000 3.71854099e-02 3.71854099e-02  0.00000000e+00  1.44560420e+00  -2.00000000e+01  3.71854099e-02
28.00000000 3.67148888e-02 3.67148888e-02  2.83491008e-16  1.44715803e+00  -1.55474607e+01  3.67148888e-02
28.10000000 3.59334307e-02 3.59334307e-02  2.60690577e-15  1.44870632e+00  -1.45838747e+01  3.59334307e-02
28.20000000 3.48495585e-02 3.48495585e-02  3.28531420e-15  1.45024911e+00  -1.44834231e+01  3.48495585e-02
28.30000000 3.34743335e-02 3.34743335e-02  6.63327935e-15  1.45178644e+00  -1.41782717e+01  3.34743335e-02
28.40000000 3.18212520e-02 3.18212520e-02  2.39864330e-15  1.45331834e+00  -1.46200343e+01  3.18212520e-02
28.50000000 2.99061212e-02 2.99061212e-02  1.79817461e-15  1.45484486e+00  -1.47451681e+01  2.99061212e-02
28.60000000 2.77469154e-02 2.77469154e-02  6.25195072e-17  1.45636603e+00  -1.62039845e+01  2.77469154e-02
28.70000000 2.53636144e-02 2.53636144e-02  7.52335923e-16  1.45788190e+00  -1.51235882e+01  2.53636144e-02
28.80000000 2.27780250e-02 2.27780250e-02  9.90050947e-16  1.45939249e+00  -1.50043425e+01  2.27780250e-02
28.90000000 2.00135868e-02 2.00135868e-02  1.73354581e-16  1.46089784e+00  -1.57610647e+01  2.00135868e-02
29.00000000 1.70951654e-02 1.70951654e-02  7.10321548e-16  1.46239800e+00  -1.51485450e+01  1.70951654e-02
29.10000000 1.40488324e-02 1.40488324e-02  1.17304218e-15  1.46389299e+00  -1.49306864e+01  1.40488324e-02
29.20000000 1.09016373e-02 1.09016373e-02  1.59125041e-16  1.46538285e+00  -1.57982615e+01  1.09016373e-02
29.30000000 7.68137013e-03 7.68137013e-03  4.40378568e-15  1.46686762e+00  -1.43561738e+01  7.68137013e-03
29.40000000 4.41631914e-03 4.41631914e-03  6.97217314e-15  1.46834733e+00  -1.41566318e+01  4.41631914e-03
29.50000000 1.13502449e-03 1.13502449e-03  2.74149172e-14  1.46982202e+00  -1.35620131e+01  1.13502449e-03
29.60000000 -2.13396947e-03 -2.13396947e-03  7.92586499e-15  1.47129171e+00  -1.41009533e+01  -2.13396947e-03
29.70000000 -5.36236126e-03 -5.36236126e-03  1.12416225e-14  1.47275645e+00  -1.39491710e+01  -5.36236126e-03
29.80000000 -8.52233661e-03 -8.52233661e-03  5.39408078e-15  1.47421626e+00  -1.42680826e+01  -8.52233661e-03
29.90000000 -1.15868079e-02 -1.15868079e-02  5.24003870e-15  1.47567119e+00  -1.42806655e+01  -1.15868079e-02
30.00000000 -1.45296464e-02 -1.45296464e-02  6.86503973e-15  1.47712125e+00  -1.41633569e+01  -1.45296464e-02
30.10000000 -1.73259060e-02 -1.73259060e-02  8.21009447e-15  1.47856650e+00  -1.40856518e+01  -1.73259060e-02
30.20000000 -1.99520354e-02 -1.99520354e-02  9.12919216e-15  1.48000694e+00  -1.40395677e+01  -1.99520354e-02
30.30000000 -2.23860780e-02 -2.23860780e-02  9.91887033e-15  1.48144263e+00  -1.40035378e+01  -2.23860780e-02
30.40000000 -2.46078572e-02 -2.46078572e-02  1.32530033e-14  1.48287358e+00  -1.38776857e+01  -2.46078572e-02
30.50000000 -2.65991455e-02 -2.65991455e-02  1.79347474e-14  1.48429984e+00  -1.37463047e+01  -2.65991455e-02
30.60000000 -2.83438161e-02 -2.83438161e-02  2.38079245e-14  1.48572143e+00  -1.36232785e+01  -2.83438161e-02
30.70000000 -2.98279759e-02 -2.98279759e-02  3.23356253e-14  1.48713838e+00  -1.34903187e+01  -2.98279759e-02
30.80000000 -3.10400784e-02 -3.10400784e-02  4.67211714e-14  1.48855072e+00  -1.33304863e+01  -3.10400784e-02
30.90000000 -3.19710157e-02 -3.19710157e-02  6.86922160e-14  1.48995848e+00  -1.31630925e+01  -3.19710157e-02
31.00000000 -3.26141889e-02 -3.26141889e-02  1.06697588e-13  1.49136169e+00  -1.29718454e+01  -3.26141889e-02
31.10000000 -3.29655560e-02 -3.29655560e-02  1.77337161e-13  1.49276039e+00  -1.27512002e+01  -3.29655560e-02
31.20000000 -3.30236579e-02 -3.30236579e-02  3.30727112e-13  1.49415459e+00  -1.24805302e+01  -3.30236579e-02
31.30000000 -3.27896209e-02 -3.27896209e-02  7.99706716e-13  1.49554434e+00  -1.20970693e+01  -3.27896209e-02
31.40000000 -3.22671368e-02 -3.22671368e-02  7.63507341e-12  1.49692965e+00  -1.11171868e+01  -3.22671368e-02
31.50000000 -3.14624204e-02 -3.14624204e-02  1.90771821e-12  1.49831055e+00  -1.17194858e+01  -3.14624204e-02
31.60000000 -3.03841449e-02 -3.03841449e-02  1.16566878e-12  1.49968708e+00  -1.19334248e+01  -3.03841449e-02
31.70000000 -2.90433559e-02 -2.90433559e-02  1.02231736e-12  1.50105926e+00  -1.19904143e+01  -2.90433559e-02
31.80000000 -2.74533646e-02 -2.74533646e-02  1.03742075e-12  1.50242712e+00  -1.19840451e+01  -2.74533646e-02
31.90000000 -2.56296213e-02 -2.56296213e-02  1.14636932e-12  1.50379068e+00  -1.19406754e+01  -2.56296213e-02
32.00000000 -2.35895707e-02 -2.35895707e-02  1.34500508e-12  1.50514998e+00  -1.18712761e+01  -2.35895707e-02
32.10000000 -2.13524899e-02 -2.13524899e-02  1.65839724e-12  1.50650503e+00  -1.17803114e+01  -2.13524899e-02
32.20000000 -1.89393101e-02 -1.89393101e-02  2.13505160e-12  1.50785587e+00  -1.16705916e+01  -1.89393101e-02
32.30000000 -1.63724250e-02 -1.63724250e-02  2.87506105e-12  1.50920252e+00  -1.15413529e+01  -1.63724250e-02
32.40000000 -1.36754868e-02 -1.36754868e-02  4.06970033e-12  1.51054501e+00  -1.13904376e+01  -1.36754868e-02
32.50000000 -1.08731910e-02 -1.08731910e-02  6.13069514e-12  1.51188336e+00  -1.12124903e+01  -1.08731910e-02
32.60000000 -7.99105309e-03 -7.99105309e-03  1.01065260e-11  1.51321760e+00  -1.09953981e+01  -7.99105309e-03
32.70000000 -5.05517900e-03 -5.05517900e-03  1.95638480e-11  1.51454775e+00  -1.07085457e+01  -5.05517900e-03
32.80000000 -2.09203031e-03 -2.09203031e-03  5.84536127e-11  1.51587384e+00  -1.02331886e+01  -2.09203031e-03
32.90000000 8.71812449e-04 8.71812449e-04  1.74999148e-10  1.51719590e+00  -9.75696406e+00  8.71812449e-04
33.00000000 3.80988693e-03 3.80988693e-03  5.04089292e-11  1.51851394e+00  -1.02974925e+01  3.80988693e-03
33.10000000 6.69608428e-03 6.69608428e-03  3.64232941e-11  1.51982799e+00  -1.04386208e+01  6.69608428e-03
33.20000000 9.50488056e-03 9.50488056e-03  3.28761150e-11  1.52113808e+00  -1.04831195e+01  9.50488056e-03
33.30000000 1.22115621e-02 1.22115621e-02  3.30912641e-11  1.52244423e+00  -1.04802866e+01  1.22115621e-02
33.40000000 1.47924431e-02 1.47924431e-02  3.56738738e-11  1.52374647e+00  -1.04476497e+01  1.47924431e-02
33.50000000 1.72250730e-02 1.72250730e-02  4.04400851e-11  1.52504481e+00  -1.03931879e+01  1.72250730e-02
33.60000000 1.94884322e-02 1.94884322e-02  4.77508364e-11  1.52633928e+00  -1.03210190e+01  1.94884322e-02
33.70000000 2.15631151e-02 2.15631151e-02  5.84571259e-11  1.52762990e+00  -1.02331625e+01  2.15631151e-02
33.80000000 2.34314964e-02 2.34314964e-02  7.40703310e-11  1.52891670e+00  -1.01303557e+01  2.34314964e-02
33.90000000 2.50778829e-02 2.50778829e-02  9.72275614e-11  1.53019970e+00  -1.00122106e+01  2.50778829e-02
34.00000000 2.64886459e-02 2.64886458e-02  1.32703307e-10  1.53147892e+00  -9.87711826e+00  2.64886458e-02
34.10000000 2.76523354e-02 2.76523354e-02  1.89802054e-10  1.53275438e+00  -9.72169909e+00  2.76523354e-02
34.20000000 2.85597745e-02 2.85597745e-02  2.88810536e-10  1.53402611e+00  -9.53938697e+00  2.85597745e-02
34.30000000 2.92041324e-02 2.92041324e-02  4.82630267e-10  1.53529412e+00  -9.31638545e+00  2.92041324e-02
34.40000000 2.95809767e-02 2.95809766e-02  9.60895764e-10  1.53655844e+00  -9.01732372e+00  2.95809766e-02
34.50000000 2.96883036e-02 2.96883034e-02  3.24133268e-09  1.53781910e+00  -8.48927639e+00  2.96883034e-02
34.60000000 2.95265455e-02 2.95265458e-02  5.46705514e-09  1.53907610e+00  -8.26224655e+00  2.95265458e-02
34.70000000 2.90985605e-02 2.90985607e-02  2.05356511e-09  1.54032947e+00  -8.68749152e+00  2.90985607e-02
34.80000000 2.84095924e-02 2.84095925e-02  1.53786798e-09  1.54157924e+00  -8.81308095e+00  2.84095925e-02
34.90000000 2.74672172e-02 2.74672173e-02  1.40442113e-09  1.54282543e+00  -8.85250265e+00  2.74672173e-02
35.00000000 2.62812645e-02 2.62812646e-02  1.41995222e-09  1.54406804e+00  -8.84772627e+00  2.62812646e-02
35.10000000 2.48637198e-02 2.48637198e-02  1.53368642e-09  1.54530712e+00  -8.81426343e+00  2.48637198e-02
35.20000000 2.32286075e-02 2.32286076e-02  1.74066307e-09  1.54654266e+00  -8.75928528e+00  2.32286076e-02
35.30000000 2.13918566e-02 2.13918567e-02  2.05898889e-09  1.54777471e+00  -8.68634600e+00  2.13918567e-02
35.40000000 1.93711484e-02 1.93711485e-02  2.52923628e-09  1.54900326e+00  -8.59701060e+00  1.93711485e-02
35.50000000 1.71857501e-02 1.71857502e-02  3.22527332e-09  1.55022835e+00  -8.49143348e+00  1.71857502e-02
35.60000000 1.48563337e-02 1.48563338e-02  4.28139694e-09  1.55145000e+00  -8.36841451e+00  1.48563338e-02
35.70000000 1.24047832e-02 1.24047834e-02  5.95691492e-09  1.55266822e+00  -8.22497860e+00  1.24047834e-02
35.80000000 9.85399189e-03 9.85399206e-03  8.80815822e-09  1.55388303e+00  -8.05511489e+00  9.85399206e-03
35.90000000 7.22764999e-03 7.22765020e-03  1.42481036e-08  1.55509445e+00  -7.84624294e+00  7.22765020e-03
36.00000000 4.55002714e-03 4.55002739e-03  2.71079921e-08  1.55630250e+00  -7.56690265e+00  4.55002739e-03
36.10000000 1.84574951e-03 1.84574981e-03  8.07670136e-08  1.55750720e+00  -7.09276598e+00  1.84574981e-03
36.20000000 -8.60425294e-04 -8.60424930e-04  2.11280716e-07  1.55870857e+00  -6.67514014e+00  -8.60424930e-04
36.30000000 -3.54383370e-03 -3.54383325e-03  6.31185214e-08  1.55990663e+00  -7.19984318e+00  -3.54383325e-03
36.40000000 -6.18013009e-03 -6.18012954e-03  4.49460096e-08  1.56110138e+00  -7.34730886e+00  -6.18012954e-03
36.50000000 -8.74550706e-03 -8.74550637e-03  3.98266004e-08  1.56229286e+00  -7.39982676e+00  -8.74550637e-03
36.60000000 -1.12169100e-02 -1.12169091e-02  3.93452364e-08  1.56348109e+00  -7.40510784e+00  -1.12169091e-02
36.70000000 -1.35722439e-02 -1.35722428e-02  4.16806172e-08  1.56466606e+00  -7.38006586e+00  -1.35722428e-02
36.80000000 -1.57905713e-02 -1.57905698e-02  4.65261694e-08  1.56584782e+00  -7.33230270e+00  -1.57905698e-02
36.90000000 -1.78522981e-02 -1.78522962e-02  5.42699421e-08  1.56702637e+00  -7.26544064e+00  -1.78522962e-02
37.00000000 -1.97393474e-02 -1.97393448e-02  6.59349633e-08  1.56820172e+00  -7.18088423e+00  -1.97393448e-02
37.10000000 -2.14353182e-02 -2.14353146e-02  8.34877119e-08  1.56937391e+00  -7.07837744e+00  -2.14353146e-02
37.20000000 -2.29256288e-02 -2.29256237e-02  1.10686724e-07  1.57054294e+00  -6.95590447e+00  -2.29256237e-02
37.30000000 -2.41976426e-02 -2.41976351e-02  1.55294637e-07  1.57170883e+00  -6.80884354e+00  -2.41976351e-02
37.40000000 -2.52407769e-02 -2.52407650e-02  2.35790283e-07  1.57287160e+00  -6.62747410e+00  -2.52407650e-02
37.50000000 -2.60465924e-02 -2.60465711e-02  4.08376909e-07  1.57403127e+00  -6.38893882e+00  -2.60465711e-02
37.60000000 -2.66088724e-02 -2.66088214e-02  9.57634489e-07  1.57518784e+00  -6.01880022e+00  -2.66088214e-02
37.70000000 -2.69167475e-02 -2.69235429e-02  1.26212785e-04  1.57634135e+00  -3.89889665e+00  -2.69235429e-02
37.80000000 -2.69889768e-02 -2.69890484e-02  1.32790557e-06  1.57749180e+00  -5.87683281e+00  -2.69890484e-02
37.90000000 -2.68059007e-02 -2.68059439e-02  8.06148762e-07  1.57863921e+00  -6.09358481e+00  -2.68059439e-02
38.00000000 -2.63770785e-02 -2.63771132e-02  6.58224022e-07  1.57978360e+00  -6.18162627e+00  -2.63771132e-02
38.10000000 -2.57076513e-02 -2.57076828e-02  6.11422226e-07  1.58092498e+00  -6.21365878e+00  -2.57076828e-02
38.20000000 -2.48049357e-02 -2.48049661e-02  6.13207407e-07  1.58206336e+00  -6.21239261e+00  -2.48049661e-02
38.30000000 -2.36783571e-02 -2.36783879e-02  6.49034159e-07  1.58319877e+00  -6.18773245e+00  -2.36783879e-02
38.40000000 -2.23393569e-02 -2.23393889e-02  7.16676694e-07  1.58433122e+00  -6.14467672e+00  -2.23393889e-02
38.50000000 -2.08012796e-02 -2.08013137e-02  8.20650869e-07  1.58546073e+00  -6.08584157e+00  -2.08013137e-02
38.60000000 -1.90792426e-02 -1.90792797e-02  9.71778404e-07  1.58658730e+00  -6.01243276e+00  -1.90792797e-02
38.70000000 -1.71899909e-02 -1.71900318e-02  1.18954776e-06  1.58771097e+00  -5.92461812e+00  -1.71900318e-02
38.80000000 -1.51517362e-02 -1.51517819e-02  1.50807121e-06  1.58883173e+00  -5.82157815e+00  -1.51517819e-02
38.90000000 -1.29839836e-02 -1.29840352e-02  1.98944226e-06  1.58994960e+00  -5.70126866e+00  -1.29840352e-02
39.00000000 -1.07073473e-02 -1.07074063e-02  2.75594437e-06  1.59106461e+00  -5.55972955e+00  -1.07074063e-02
39.10000000 -8.34335609e-03 -8.34342417e-03  4.08000105e-06  1.59217676e+00  -5.38933972e+00  -8.34342417e-03
39.20000000 -5.91425160e-03 -5.91433087e-03  6.70162562e-06  1.59328607e+00  -5.17381984e+00  -5.91433087e-03
39.30000000 -3.44278026e-03 -3.44287339e-03  1.35260843e-05  1.59439255e+00  -4.86882791e+00  -3.44287339e-03
39.40000000 -9.51981618e-04 -9.52092033e-04  5.79890054e-05  1.59549622e+00  -4.23665434e+00  -9.52092033e-04
39.50000000 1.53502543e-03 1.53489333e-03  4.30322575e-05  1.59659710e+00  -4.36620587e+00  1.53489333e-03
39.60000000 3.99525650e-03 3.99509693e-03  1.99706434e-05  1.59769519e+00  -4.69960794e+00  3.99509693e-03
39.70000000 6.40607355e-03 6.40587883e-03  1.51984613e-05  1.59879051e+00  -4.81820038e+00  6.40587883e-03
39.80000000 8.74539297e-03 8.74515270e-03  1.37371493e-05  1.59988307e+00  -4.86210338e+00  8.74515270e-03
39.90000000 1.09918880e-02 1.09915878e-02  1.36552858e-05  1.60097290e+00  -4.86469921e+00  1.09915878e-02
40.00000000 1.31251837e-02 1.31248032e-02  1.44945738e-05  1.60205999e+00  -4.83879455e+00  1.31248032e-02
40.10000000 1.51260431e-02 1.51255526e-02  1.62162480e-05  1.60314437e+00  -4.79004962e+00  1.51255526e-02
40.20000000 1.69765440e-02 1.69758980e-02  1.90266978e-05  1.60422605e+00  -4.72063658e+00  1.69758980e-02
40.30000000 1.86602450e-02 1.86593708e-02  2.34250657e-05  1.60530505e+00  -4.63031918e+00  1.86593708e-02
40.40000000 2.01623464e-02 2.01611183e-02  3.04550172e-05  1.60638137e+00  -4.51634115e+00  2.01611183e-02
40.50000000 2.14698588e-02 2.14680356e-02  4.24623682e-05  1.60745502e+00  -4.37199579e+00  2.14680356e-02
40.60000000 2.25718487e-02 2.25688794e-02  6.57784372e-05  1.60852603e+00  -4.18191645e+00  2.25688794e-02
40.70000000 2.34602249e-02 2.34543662e-02  1.24880142e-04  1.60959441e+00  -3.90350661e+00  2.34543662e-02
40.80000000 2.41406770e-02 2.41172498e-02  4.85457279e-04  1.61066016e+00  -3.31384898e+00  2.41172498e-02
40.90000000 2.45337802e-02 2.45523815e-02  3.78951272e-04  1.61172331e+00  -3.42141663e+00  2.45523815e-02
41.00000000 2.47487043e-02 2.47567491e-02  1.62503702e-04  1.61278386e+00  -3.78913674e+00  2.47567491e-02
41.10000000 2.47237438e-02 2.47294976e-02  1.16348172e-04  1.61384182e+00  -3.93424044e+00  2.47294976e-02
41.20000000 2.44670823e-02 2.44719278e-02  9.90106083e-05  1.61489722e+00  -4.00431827e+00  2.44719278e-02
41.30000000 2.39830431e-02 2.39874770e-02  9.24286044e-05  1.61595005e+00  -4.03419360e+00  2.39874770e-02
41.40000000 2.32774085e-02 2.32816781e-02  9.17036815e-05  1.61700034e+00  -4.03761323e+00  2.32816781e-02
41.50000000 2.23578425e-02 2.23621007e-02  9.52183255e-05  1.61804810e+00  -4.02127946e+00  2.23621007e-02
41.60000000 2.12339143e-02 2.12382725e-02  1.02614101e-04  1.61909333e+00  -3.98879295e+00  2.12382725e-02
41.70000000 1.99170319e-02 1.99215838e-02  1.14260805e-04  1.62013605e+00  -3.94210272e+00  1.99215838e-02
41.80000000 1.84203402e-02 1.84251738e-02  1.31186417e-04  1.62117628e+00  -3.88211113e+00  1.84251738e-02
41.90000000 1.67585970e-02 1.67638020e-02  1.55269542e-04  1.62221402e+00  -3.80891373e+00  1.67638020e-02
42.00000000 1.49480307e-02 1.49537045e-02  1.89746944e-04  1.62324929e+00  -3.72182521e+00  1.49537045e-02
42.10000000 1.30061842e-02 1.30124370e-02  2.40321926e-04  1.62428210e+00  -3.61920660e+00  1.30124370e-02
42.20000000 1.09517458e-02 1.09587067e-02  3.17695163e-04  1.62531245e+00  -3.49798940e+00  1.09587067e-02
42.30000000 8.80436991e-03 8.81219291e-03  4.44070743e-04  1.62634037e+00  -3.35254784e+00  8.81219291e-03
42.40000000 6.58448744e-03 6.59336036e-03  6.73320681e-04  1.62736586e+00  -3.17177805e+00  6.59336036e-03
42.50000000 4.31310989e-03 4.32326509e-03  1.17586419e-03  1.62838893e+00  -2.92964284e+00  4.32326509e-03
42.60000000 2.01162644e-03 2.02335584e-03  2.90692710e-03  1.62940960e+00  -2.53656586e+00  2.02335584e-03
42.70000000 -2.98403552e-04 -2.84727684e-04  2.34524700e-02  1.63042788e+00  -1.62981141e+00  -2.84727684e-04
42.80000000 -2.59546232e-03 -2.57935753e-03  3.11214586e-03  1.63144377e+00  -2.50694006e+00  -2.57935753e-03
42.90000000 -4.85828977e-03 -4.83911949e-03  1.97684516e-03  1.63245729e+00  -2.70402735e+00  -4.83911949e-03
43.00000000 -7.06610554e-03 -7.04301238e-03  1.63675456e-03  1.63346846e+00  -2.78601644e+00  -7.04301238e-03
43.10000000 -9.19884234e-03 -9.17064274e-03  1.53513253e-03  1.63447727e+00  -2.81385413e+00  -9.17064274e-03
43.20000000 -1.12374026e-02 -1.12024132e-02  1.55925385e-03  1.63548375e+00  -2.80708317e+00  -1.12024132e-02
43.30000000 -1.31639678e-02 -1.31197029e-02  1.68412169e-03  1.63648790e+00  -2.77362653e+00  -1.31197029e-02
43.40000000 -1.49624319e-02 -1.49050379e-02  1.92162151e-03  1.63748973e+00  -2.71633215e+00  -1.49050379e-02
43.50000000 -1.66191520e-02 -1.65422503e-02  2.31901419e-03  1.63848926e+00  -2.63469659e+00  -1.65422503e-02
43.60000000 -1.81246246e-02 -1.80166250e-02  2.98826521e-03  1.63948649e+00  -2.52458086e+00  -1.80166250e-02
43.70000000 -1.94784295e-02 -1.93150319e-02  4.21198847e-03  1.64048144e+00  -2.37551283e+00  -1.93150319e-02
43.80000000 -2.07102537e-02 -2.04260429e-02  6.90900118e-03  1.64147411e+00  -2.16058473e+00  -2.04260429e-02
43.90000000 -2.20588153e-02 -2.13400330e-02  1.65622445e-02  1.64246452e+00  -1.78088081e+00  -2.13400330e-02
44.00000000 -1.89332050e-02 -2.20492632e-02  7.60339319e-02  1.64345268e+00  -1.11899255e+00  -2.20492632e-02
